abs fee rates diff,TX - higher fee rate (>=+0.5),fee rate,txn,block height,block hash,master node,TX - lower fee rate (<=-0.5),fee rate,txn
14.41500991,cb9e8790f3f9074a468df962f5d26420da7e155bb377a15d888278613774b0d6,1429.57746479,6,2215861,ece4b02b059ca9a1b75adae5e23c823bc6ea9cdaf762614efff175645a4bc8dc,1697573f3c796981bd207a943407d01089f1dfd44d32e237823082c034ee8904,696cdcb93d1540dac65779c37455026affc810ead83a3f0e651c61873cfe82e0,1415.16245488,4
14.41500991,1429fbd4f585a268c9c65c9e05eab6f9f1ceb5ea0692b6e6ce4c0c87d0e7374a,1429.57746479,5,2215861,ece4b02b059ca9a1b75adae5e23c823bc6ea9cdaf762614efff175645a4bc8dc,1697573f3c796981bd207a943407d01089f1dfd44d32e237823082c034ee8904,fbc28697913d4ecdb97590362cb567151c0ffe28faaa12cd3b37095dab6ff32a,1415.16245488,3
14.41500991,0b2dfe547cc0413df5f9363a6ee0bfb2f0155fb32690cbb5def90ff14586d4ee,1429.57746479,5,2215813,45e3d926f9a41b25972aac86f61ebbf0c9fd682a4267ee9a783e746911d456fd,e232502b5626846ffcf4a74633e5624fefb5572798c5259ee79825e0d9f3e51d,4d056b79ad8e3c39b23e3f06e0e94d373edc66453768b4dc4a966c93238c26f2,1415.16245488,2
14.41500991,0b2dfe547cc0413df5f9363a6ee0bfb2f0155fb32690cbb5def90ff14586d4ee,1429.57746479,5,2215813,45e3d926f9a41b25972aac86f61ebbf0c9fd682a4267ee9a783e746911d456fd,e232502b5626846ffcf4a74633e5624fefb5572798c5259ee79825e0d9f3e51d,8159ad0063ab5cb19d74cdc860697261c2ab781cedb30fbb9f998a1a7d80eb16,1415.16245488,4
14.41500991,6142ca1a1ec2114e01338055d7fd4ec88bc534d1217b82090a14e2e5733b0512,1429.57746479,3,2215813,45e3d926f9a41b25972aac86f61ebbf0c9fd682a4267ee9a783e746911d456fd,e232502b5626846ffcf4a74633e5624fefb5572798c5259ee79825e0d9f3e51d,4d056b79ad8e3c39b23e3f06e0e94d373edc66453768b4dc4a966c93238c26f2,1415.16245488,2
14.41500991,ef07949a18ceec042ca7938c6ddd50dcdcc9fbc756b56be93a91c271982abb4b,1429.57746479,6,2215752,1a0c93dc1fca057d8e0de0165d4346a8927f000f6c970454664bd0944e2c24f0,89f08eb7bd3f8fc8ddc32237f8c3c13e9d1f7a4f1f29fb056defc20298644593,00a36c3c5fb0ec0ca2a9f4d44e5733a79a6ef5a0a9587ec3e440a9d2011ffd88,1415.16245488,5
14.41500991,c9a45e366c15bfc090c2ccdc41a671249f2942495380c1ac16864d1a468aa620,1429.57746479,4,2215752,1a0c93dc1fca057d8e0de0165d4346a8927f000f6c970454664bd0944e2c24f0,89f08eb7bd3f8fc8ddc32237f8c3c13e9d1f7a4f1f29fb056defc20298644593,75860bd0d5e14ec700ac56669e23477d9f3bc90f441f3e3a28ab3f27d56c3d2c,1415.16245488,3
14.41500991,c9a45e366c15bfc090c2ccdc41a671249f2942495380c1ac16864d1a468aa620,1429.57746479,4,2215752,1a0c93dc1fca057d8e0de0165d4346a8927f000f6c970454664bd0944e2c24f0,89f08eb7bd3f8fc8ddc32237f8c3c13e9d1f7a4f1f29fb056defc20298644593,d5c221f41d998897338497800e1a962a2ad09cd04f239c6762283fd8f959e975,1415.16245488,1
14.41500991,3d687c7f464021b5eaad676598893baa670c6b0f9fa8ed880f7d2b811610f753,1429.57746479,8,2215752,1a0c93dc1fca057d8e0de0165d4346a8927f000f6c970454664bd0944e2c24f0,89f08eb7bd3f8fc8ddc32237f8c3c13e9d1f7a4f1f29fb056defc20298644593,75860bd0d5e14ec700ac56669e23477d9f3bc90f441f3e3a28ab3f27d56c3d2c,1415.16245488,3
14.41500991,3d687c7f464021b5eaad676598893baa670c6b0f9fa8ed880f7d2b811610f753,1429.57746479,8,2215752,1a0c93dc1fca057d8e0de0165d4346a8927f000f6c970454664bd0944e2c24f0,89f08eb7bd3f8fc8ddc32237f8c3c13e9d1f7a4f1f29fb056defc20298644593,d5c221f41d998897338497800e1a962a2ad09cd04f239c6762283fd8f959e975,1415.16245488,1
14.41500991,ef07949a18ceec042ca7938c6ddd50dcdcc9fbc756b56be93a91c271982abb4b,1429.57746479,6,2215752,1a0c93dc1fca057d8e0de0165d4346a8927f000f6c970454664bd0944e2c24f0,89f08eb7bd3f8fc8ddc32237f8c3c13e9d1f7a4f1f29fb056defc20298644593,75860bd0d5e14ec700ac56669e23477d9f3bc90f441f3e3a28ab3f27d56c3d2c,1415.16245488,3
14.41500991,ef07949a18ceec042ca7938c6ddd50dcdcc9fbc756b56be93a91c271982abb4b,1429.57746479,6,2215752,1a0c93dc1fca057d8e0de0165d4346a8927f000f6c970454664bd0944e2c24f0,89f08eb7bd3f8fc8ddc32237f8c3c13e9d1f7a4f1f29fb056defc20298644593,d5c221f41d998897338497800e1a962a2ad09cd04f239c6762283fd8f959e975,1415.16245488,1
14.41500991,1d8bd7088d2313862bc385ade08f380519f6d65599d1b7b8d60af518147db7de,1429.57746479,10,2215752,1a0c93dc1fca057d8e0de0165d4346a8927f000f6c970454664bd0944e2c24f0,89f08eb7bd3f8fc8ddc32237f8c3c13e9d1f7a4f1f29fb056defc20298644593,166f403b8db5ee35ca3041369a4afb1e6102cc8931d30a1d59d6f63b6a366df5,1415.16245488,9
14.41500991,1d8bd7088d2313862bc385ade08f380519f6d65599d1b7b8d60af518147db7de,1429.57746479,10,2215752,1a0c93dc1fca057d8e0de0165d4346a8927f000f6c970454664bd0944e2c24f0,89f08eb7bd3f8fc8ddc32237f8c3c13e9d1f7a4f1f29fb056defc20298644593,00a36c3c5fb0ec0ca2a9f4d44e5733a79a6ef5a0a9587ec3e440a9d2011ffd88,1415.16245488,5
14.41500991,1d8bd7088d2313862bc385ade08f380519f6d65599d1b7b8d60af518147db7de,1429.57746479,10,2215752,1a0c93dc1fca057d8e0de0165d4346a8927f000f6c970454664bd0944e2c24f0,89f08eb7bd3f8fc8ddc32237f8c3c13e9d1f7a4f1f29fb056defc20298644593,77538466ea451ad80c150abe17df9d609b6f000745644e70482310af8d7a34e4,1415.16245488,7
14.41500991,1d8bd7088d2313862bc385ade08f380519f6d65599d1b7b8d60af518147db7de,1429.57746479,10,2215752,1a0c93dc1fca057d8e0de0165d4346a8927f000f6c970454664bd0944e2c24f0,89f08eb7bd3f8fc8ddc32237f8c3c13e9d1f7a4f1f29fb056defc20298644593,75860bd0d5e14ec700ac56669e23477d9f3bc90f441f3e3a28ab3f27d56c3d2c,1415.16245488,3
14.41500991,1d8bd7088d2313862bc385ade08f380519f6d65599d1b7b8d60af518147db7de,1429.57746479,10,2215752,1a0c93dc1fca057d8e0de0165d4346a8927f000f6c970454664bd0944e2c24f0,89f08eb7bd3f8fc8ddc32237f8c3c13e9d1f7a4f1f29fb056defc20298644593,d5c221f41d998897338497800e1a962a2ad09cd04f239c6762283fd8f959e975,1415.16245488,1
14.41500991,c1b11a3a8ae58a10cb0e0aa01d07046b17c87fca2f36eac690bc5ccbc133b30a,1429.57746479,2,2215752,1a0c93dc1fca057d8e0de0165d4346a8927f000f6c970454664bd0944e2c24f0,89f08eb7bd3f8fc8ddc32237f8c3c13e9d1f7a4f1f29fb056defc20298644593,d5c221f41d998897338497800e1a962a2ad09cd04f239c6762283fd8f959e975,1415.16245488,1
14.41500991,3d687c7f464021b5eaad676598893baa670c6b0f9fa8ed880f7d2b811610f753,1429.57746479,8,2215752,1a0c93dc1fca057d8e0de0165d4346a8927f000f6c970454664bd0944e2c24f0,89f08eb7bd3f8fc8ddc32237f8c3c13e9d1f7a4f1f29fb056defc20298644593,00a36c3c5fb0ec0ca2a9f4d44e5733a79a6ef5a0a9587ec3e440a9d2011ffd88,1415.16245488,5
14.41500991,3d687c7f464021b5eaad676598893baa670c6b0f9fa8ed880f7d2b811610f753,1429.57746479,8,2215752,1a0c93dc1fca057d8e0de0165d4346a8927f000f6c970454664bd0944e2c24f0,89f08eb7bd3f8fc8ddc32237f8c3c13e9d1f7a4f1f29fb056defc20298644593,77538466ea451ad80c150abe17df9d609b6f000745644e70482310af8d7a34e4,1415.16245488,7
14.41500991,f9cc8dc86afa1c01fb5e5731fa27c83efdf6997e5a5495d8be30c1604385cf1e,1429.57746479,2,2215702,c4a68ac0fbda5edaf1c16ca67fc61984a17c1d338355c5d5016695cef9907d8b,fa67fa728273b42a3cb6ab0ff650d35279cf7ede3160fd66ad90e352f8510fb2,066e4b0334a501a48574002b6907e7b0a3a276eb58c73902fd9e70a3600fbc95,1415.16245488,1
14.41500991,e64f4439cc4b414acdfac8dd73419f068109c9f62d477e1d29683de9b85f50b4,1429.57746479,2,2215692,9984dec3b05428b3b39a641d5b13bc1c09145dcea657fce7a06bf4bd6fa95914,0dd937251e761a52a07edfad471ac4c53da835fb810c5a9acc8bedfd37847bee,0babf508c3fdd4aeb02765243c799c511878d4c711930156befc0dcef9bc0f3f,1415.16245488,1
14.41500991,aa0d66c284ab0e1131d41a865fceccf9ef8c16dc914898cc8cabcc5c14836792,1429.57746479,6,2215672,22df2ac46c891edfc2683cd00e862224797bfb37f566dab112d879e4511dcf6f,b50af303247cd370720e9dd0c875cc9ae000b1dd754ada9af3e3e9f354ebcc15,f9be9e5f5cd72462f42dda54ab0fe9e7d1809841dfef89ed78adde406d0a0e2d,1415.16245488,3
14.41500991,d44198747174c50735096f669627052695ff48b4769477d7d1964edf2e5f91e4,1429.57746479,7,2215672,22df2ac46c891edfc2683cd00e862224797bfb37f566dab112d879e4511dcf6f,b50af303247cd370720e9dd0c875cc9ae000b1dd754ada9af3e3e9f354ebcc15,9c1a2b2a4b334ded317a1492a48d5921a480bd1660f90a8f1d1123b4f77922b1,1415.16245488,5
14.41500991,d44198747174c50735096f669627052695ff48b4769477d7d1964edf2e5f91e4,1429.57746479,7,2215672,22df2ac46c891edfc2683cd00e862224797bfb37f566dab112d879e4511dcf6f,b50af303247cd370720e9dd0c875cc9ae000b1dd754ada9af3e3e9f354ebcc15,f9be9e5f5cd72462f42dda54ab0fe9e7d1809841dfef89ed78adde406d0a0e2d,1415.16245488,3
14.41500991,d44198747174c50735096f669627052695ff48b4769477d7d1964edf2e5f91e4,1429.57746479,7,2215672,22df2ac46c891edfc2683cd00e862224797bfb37f566dab112d879e4511dcf6f,b50af303247cd370720e9dd0c875cc9ae000b1dd754ada9af3e3e9f354ebcc15,3f1ee9a5268371f7db2464f3784abc79159721fd13d88f3bc7885a49bb6d084a,1415.16245488,4
14.41500991,d44198747174c50735096f669627052695ff48b4769477d7d1964edf2e5f91e4,1429.57746479,7,2215672,22df2ac46c891edfc2683cd00e862224797bfb37f566dab112d879e4511dcf6f,b50af303247cd370720e9dd0c875cc9ae000b1dd754ada9af3e3e9f354ebcc15,393fad6f74bd49272c057c6cf9585df00a4125bc530b1105a7f7cb2bdac07d9e,1415.16245488,1
14.41500991,aa0d66c284ab0e1131d41a865fceccf9ef8c16dc914898cc8cabcc5c14836792,1429.57746479,6,2215672,22df2ac46c891edfc2683cd00e862224797bfb37f566dab112d879e4511dcf6f,b50af303247cd370720e9dd0c875cc9ae000b1dd754ada9af3e3e9f354ebcc15,393fad6f74bd49272c057c6cf9585df00a4125bc530b1105a7f7cb2bdac07d9e,1415.16245488,1
14.41500991,aa0d66c284ab0e1131d41a865fceccf9ef8c16dc914898cc8cabcc5c14836792,1429.57746479,6,2215672,22df2ac46c891edfc2683cd00e862224797bfb37f566dab112d879e4511dcf6f,b50af303247cd370720e9dd0c875cc9ae000b1dd754ada9af3e3e9f354ebcc15,3f1ee9a5268371f7db2464f3784abc79159721fd13d88f3bc7885a49bb6d084a,1415.16245488,4
14.41500991,aa0d66c284ab0e1131d41a865fceccf9ef8c16dc914898cc8cabcc5c14836792,1429.57746479,6,2215672,22df2ac46c891edfc2683cd00e862224797bfb37f566dab112d879e4511dcf6f,b50af303247cd370720e9dd0c875cc9ae000b1dd754ada9af3e3e9f354ebcc15,9c1a2b2a4b334ded317a1492a48d5921a480bd1660f90a8f1d1123b4f77922b1,1415.16245488,5
14.41500991,2a163cab9882fdb4753afa951c3d3c5a44f5918565d7d79cc16e117d6a12010c,1429.57746479,2,2215672,22df2ac46c891edfc2683cd00e862224797bfb37f566dab112d879e4511dcf6f,b50af303247cd370720e9dd0c875cc9ae000b1dd754ada9af3e3e9f354ebcc15,393fad6f74bd49272c057c6cf9585df00a4125bc530b1105a7f7cb2bdac07d9e,1415.16245488,1
14.41500991,47d9f26701e82f19ffaee177bc7fd9444564e7101c9762a83eeedd1b57efa5f3,1429.57746479,8,2215672,22df2ac46c891edfc2683cd00e862224797bfb37f566dab112d879e4511dcf6f,b50af303247cd370720e9dd0c875cc9ae000b1dd754ada9af3e3e9f354ebcc15,9c1a2b2a4b334ded317a1492a48d5921a480bd1660f90a8f1d1123b4f77922b1,1415.16245488,5
14.41500991,47d9f26701e82f19ffaee177bc7fd9444564e7101c9762a83eeedd1b57efa5f3,1429.57746479,8,2215672,22df2ac46c891edfc2683cd00e862224797bfb37f566dab112d879e4511dcf6f,b50af303247cd370720e9dd0c875cc9ae000b1dd754ada9af3e3e9f354ebcc15,f9be9e5f5cd72462f42dda54ab0fe9e7d1809841dfef89ed78adde406d0a0e2d,1415.16245488,3
14.41500991,47d9f26701e82f19ffaee177bc7fd9444564e7101c9762a83eeedd1b57efa5f3,1429.57746479,8,2215672,22df2ac46c891edfc2683cd00e862224797bfb37f566dab112d879e4511dcf6f,b50af303247cd370720e9dd0c875cc9ae000b1dd754ada9af3e3e9f354ebcc15,3f1ee9a5268371f7db2464f3784abc79159721fd13d88f3bc7885a49bb6d084a,1415.16245488,4
14.41500991,47d9f26701e82f19ffaee177bc7fd9444564e7101c9762a83eeedd1b57efa5f3,1429.57746479,8,2215672,22df2ac46c891edfc2683cd00e862224797bfb37f566dab112d879e4511dcf6f,b50af303247cd370720e9dd0c875cc9ae000b1dd754ada9af3e3e9f354ebcc15,393fad6f74bd49272c057c6cf9585df00a4125bc530b1105a7f7cb2bdac07d9e,1415.16245488,1
1400.05844194,20a20119bf5de4900a222502133ceda04f34082517bd85140e3d43bb451e9f02,51464.78873240,3,2215630,c128b56f2d54e63a0fc4969967fc014814e6a9021d380ce017b46c5d94d2efab,ae4898df14bd145539ec66a6c859f1e7465ea7f173fdc582d7fa827f2b9c7217,e38009161c391c8036c6bb1a13d69be9fa418896016dfaf2d8be323e1589b1b9,50064.73029046,2
14.41500991,9e777133d7ccc588d3e3096b08c84df1749d17cd859f1ac0fcdd278903c25f13,1429.57746479,2,2215601,bdb0436942114cb030f2cdf01d0f2ca39181e8841cf7ee3286ac313b40698470,bec508142d59c49a2f7b0649dafdf7ed59697d9e7b93fd7cca25faca75532d69,5d67efcdcca58d7ec96813c63474f8a5b3eef402b55bdd14e8b99502ccc39192,1415.16245488,1
14.41500991,b07f61ab5afb635b18491a10348fb9f43e57b256bed33d20edf0862f6edb1398,1429.57746479,9,2215561,5a7d727ec3a3e48e8c52045b528f2409a450f01838eacdc54efd5e6a89e6fc83,264f614bb35b61dd0affe696ec46390da14851b308859340cfe63b99269c15f4,64de70f825493310e600c219cafa4c2748b7b107b03989c963d03fe76059d0bc,1415.16245488,6
14.41500991,b07f61ab5afb635b18491a10348fb9f43e57b256bed33d20edf0862f6edb1398,1429.57746479,9,2215561,5a7d727ec3a3e48e8c52045b528f2409a450f01838eacdc54efd5e6a89e6fc83,264f614bb35b61dd0affe696ec46390da14851b308859340cfe63b99269c15f4,857c5d57b8ea72318d1db23f70cbb3e05ba9315c49dd9175ba4d3b5736006fad,1415.16245488,8
14.41500991,d162eefa52e1d4f54de5e7251b36edd4b47e4603ca23313228bfa4da3fe7c90e,1429.57746479,7,2215561,5a7d727ec3a3e48e8c52045b528f2409a450f01838eacdc54efd5e6a89e6fc83,264f614bb35b61dd0affe696ec46390da14851b308859340cfe63b99269c15f4,64de70f825493310e600c219cafa4c2748b7b107b03989c963d03fe76059d0bc,1415.16245488,6
14.41500991,7ac3de3a1eb1e29b57fa92220f1a0daaa21c38ef15cbc03fbae595c432e0f950,1429.57746479,3,2215531,6c79716880522d9a3acf31d464c48c8cc08b7c32762d13b61785d2ce8eb8ed97,76a752cce891fdde821230cdb243e1ba33942e1c6678538e7a3bd65d55dafbc8,8806d4b4764229a5aa09737a4f4eedb00aede05adae97b0d14c0e9c5ca0b56f2,1415.16245488,2
3787984.08082045,e213d80ea5a6303127552b15262aa08687946c7042ab2482eccf0029d5358148,6985106.38297873,4,2215504,47703e39c6329e799b6100935b51d3fce28a837e0f3776ee628f69b8253d514d,83fd701feaa0b8ea57b46e7cf9467c3a21cacb10057c7dc57ead564fb2c27ce5,390c67845565ae99656fa3e0586cb2e312fdd7141b31a07d6fa4ccd666ebf66b,3197122.30215828,1
1346237.12502820,e213d80ea5a6303127552b15262aa08687946c7042ab2482eccf0029d5358148,6985106.38297873,4,2215504,47703e39c6329e799b6100935b51d3fce28a837e0f3776ee628f69b8253d514d,83fd701feaa0b8ea57b46e7cf9467c3a21cacb10057c7dc57ead564fb2c27ce5,7e1fbf8fcdb74b29092003e9a9122773313543e90601637cdc4db512ea808dde,5638869.25795053,2
6631315.06167909,e213d80ea5a6303127552b15262aa08687946c7042ab2482eccf0029d5358148,6985106.38297873,4,2215504,47703e39c6329e799b6100935b51d3fce28a837e0f3776ee628f69b8253d514d,83fd701feaa0b8ea57b46e7cf9467c3a21cacb10057c7dc57ead564fb2c27ce5,ff15e9c6a33728aa52e11e9117ddbb6807f2b786ac24bbc5cb55269331453da6,353791.32129964,3
2441746.95579225,7e1fbf8fcdb74b29092003e9a9122773313543e90601637cdc4db512ea808dde,5638869.25795053,2,2215504,47703e39c6329e799b6100935b51d3fce28a837e0f3776ee628f69b8253d514d,83fd701feaa0b8ea57b46e7cf9467c3a21cacb10057c7dc57ead564fb2c27ce5,390c67845565ae99656fa3e0586cb2e312fdd7141b31a07d6fa4ccd666ebf66b,3197122.30215828,1
14.41500991,62139137b35563027fffbbca4a1dc963b9d3427b8a3e815d4204273769d6228a,1429.57746479,5,2215492,c0f339b962ddaf635d1a632c065686b48eebf6a59e15cd2e94ca6a8e5609b8d2,5413abec7c0575792ee45bd8afd2c6e25e7b80aac08140d53eeccb6d6695028b,6f12b0d75ab7916c466984fd1277ee88f08e3cb221b3713bc4a1ecb50f83c95f,1415.16245488,3
14.41500991,62139137b35563027fffbbca4a1dc963b9d3427b8a3e815d4204273769d6228a,1429.57746479,5,2215492,c0f339b962ddaf635d1a632c065686b48eebf6a59e15cd2e94ca6a8e5609b8d2,5413abec7c0575792ee45bd8afd2c6e25e7b80aac08140d53eeccb6d6695028b,33c336d8f13441e9dedc8eb70de31a8f53416ce777466fd7f1cddd17e4203a37,1415.16245488,1
14.41500991,173e3d23109d105d791d973c6176fddc44e37fbe87840620e5030f0052b8f9c0,1429.57746479,6,2215492,c0f339b962ddaf635d1a632c065686b48eebf6a59e15cd2e94ca6a8e5609b8d2,5413abec7c0575792ee45bd8afd2c6e25e7b80aac08140d53eeccb6d6695028b,7b93435fd7f69f498caa784fadef89767e1c8567449fa6fd8f9f910ef127597b,1415.16245488,4
14.41500991,173e3d23109d105d791d973c6176fddc44e37fbe87840620e5030f0052b8f9c0,1429.57746479,6,2215492,c0f339b962ddaf635d1a632c065686b48eebf6a59e15cd2e94ca6a8e5609b8d2,5413abec7c0575792ee45bd8afd2c6e25e7b80aac08140d53eeccb6d6695028b,ca3cddf34b9bd30c6621f534eb7bd3955ba03234627824bbd686cf2c5658d93b,1415.16245488,2
14.41500991,173e3d23109d105d791d973c6176fddc44e37fbe87840620e5030f0052b8f9c0,1429.57746479,6,2215492,c0f339b962ddaf635d1a632c065686b48eebf6a59e15cd2e94ca6a8e5609b8d2,5413abec7c0575792ee45bd8afd2c6e25e7b80aac08140d53eeccb6d6695028b,6f12b0d75ab7916c466984fd1277ee88f08e3cb221b3713bc4a1ecb50f83c95f,1415.16245488,3
14.41500991,173e3d23109d105d791d973c6176fddc44e37fbe87840620e5030f0052b8f9c0,1429.57746479,6,2215492,c0f339b962ddaf635d1a632c065686b48eebf6a59e15cd2e94ca6a8e5609b8d2,5413abec7c0575792ee45bd8afd2c6e25e7b80aac08140d53eeccb6d6695028b,33c336d8f13441e9dedc8eb70de31a8f53416ce777466fd7f1cddd17e4203a37,1415.16245488,1
14.41500991,d234e221edf4dad1c40c076204ecf583c68eca0d5b104fe63fe2d50b9736b5dd,1429.57746479,8,2215492,c0f339b962ddaf635d1a632c065686b48eebf6a59e15cd2e94ca6a8e5609b8d2,5413abec7c0575792ee45bd8afd2c6e25e7b80aac08140d53eeccb6d6695028b,7b93435fd7f69f498caa784fadef89767e1c8567449fa6fd8f9f910ef127597b,1415.16245488,4
14.41500991,d234e221edf4dad1c40c076204ecf583c68eca0d5b104fe63fe2d50b9736b5dd,1429.57746479,8,2215492,c0f339b962ddaf635d1a632c065686b48eebf6a59e15cd2e94ca6a8e5609b8d2,5413abec7c0575792ee45bd8afd2c6e25e7b80aac08140d53eeccb6d6695028b,ee20b6031f123f0c6b7c9e45d9795ba0317a69d81daf49f697c56904226d5edd,1415.16245488,7
14.41500991,d234e221edf4dad1c40c076204ecf583c68eca0d5b104fe63fe2d50b9736b5dd,1429.57746479,8,2215492,c0f339b962ddaf635d1a632c065686b48eebf6a59e15cd2e94ca6a8e5609b8d2,5413abec7c0575792ee45bd8afd2c6e25e7b80aac08140d53eeccb6d6695028b,ca3cddf34b9bd30c6621f534eb7bd3955ba03234627824bbd686cf2c5658d93b,1415.16245488,2
14.41500991,d234e221edf4dad1c40c076204ecf583c68eca0d5b104fe63fe2d50b9736b5dd,1429.57746479,8,2215492,c0f339b962ddaf635d1a632c065686b48eebf6a59e15cd2e94ca6a8e5609b8d2,5413abec7c0575792ee45bd8afd2c6e25e7b80aac08140d53eeccb6d6695028b,6f12b0d75ab7916c466984fd1277ee88f08e3cb221b3713bc4a1ecb50f83c95f,1415.16245488,3
14.41500991,d234e221edf4dad1c40c076204ecf583c68eca0d5b104fe63fe2d50b9736b5dd,1429.57746479,8,2215492,c0f339b962ddaf635d1a632c065686b48eebf6a59e15cd2e94ca6a8e5609b8d2,5413abec7c0575792ee45bd8afd2c6e25e7b80aac08140d53eeccb6d6695028b,33c336d8f13441e9dedc8eb70de31a8f53416ce777466fd7f1cddd17e4203a37,1415.16245488,1
14.41500991,49884bbb97225ead8dfd07419d1253be866e98b09c3787b422a73d890f663ce8,1429.57746479,10,2215492,c0f339b962ddaf635d1a632c065686b48eebf6a59e15cd2e94ca6a8e5609b8d2,5413abec7c0575792ee45bd8afd2c6e25e7b80aac08140d53eeccb6d6695028b,7b93435fd7f69f498caa784fadef89767e1c8567449fa6fd8f9f910ef127597b,1415.16245488,4
14.41500991,49884bbb97225ead8dfd07419d1253be866e98b09c3787b422a73d890f663ce8,1429.57746479,10,2215492,c0f339b962ddaf635d1a632c065686b48eebf6a59e15cd2e94ca6a8e5609b8d2,5413abec7c0575792ee45bd8afd2c6e25e7b80aac08140d53eeccb6d6695028b,ee20b6031f123f0c6b7c9e45d9795ba0317a69d81daf49f697c56904226d5edd,1415.16245488,7
14.41500991,49884bbb97225ead8dfd07419d1253be866e98b09c3787b422a73d890f663ce8,1429.57746479,10,2215492,c0f339b962ddaf635d1a632c065686b48eebf6a59e15cd2e94ca6a8e5609b8d2,5413abec7c0575792ee45bd8afd2c6e25e7b80aac08140d53eeccb6d6695028b,ca3cddf34b9bd30c6621f534eb7bd3955ba03234627824bbd686cf2c5658d93b,1415.16245488,2
14.41500991,49884bbb97225ead8dfd07419d1253be866e98b09c3787b422a73d890f663ce8,1429.57746479,10,2215492,c0f339b962ddaf635d1a632c065686b48eebf6a59e15cd2e94ca6a8e5609b8d2,5413abec7c0575792ee45bd8afd2c6e25e7b80aac08140d53eeccb6d6695028b,6f12b0d75ab7916c466984fd1277ee88f08e3cb221b3713bc4a1ecb50f83c95f,1415.16245488,3
14.41500991,49884bbb97225ead8dfd07419d1253be866e98b09c3787b422a73d890f663ce8,1429.57746479,10,2215492,c0f339b962ddaf635d1a632c065686b48eebf6a59e15cd2e94ca6a8e5609b8d2,5413abec7c0575792ee45bd8afd2c6e25e7b80aac08140d53eeccb6d6695028b,33c336d8f13441e9dedc8eb70de31a8f53416ce777466fd7f1cddd17e4203a37,1415.16245488,1
14.41500991,8855f28dd3a56759e4603553928452959a3b1b7ad326c4c69a498373bacdf1de,1429.57746479,9,2215492,c0f339b962ddaf635d1a632c065686b48eebf6a59e15cd2e94ca6a8e5609b8d2,5413abec7c0575792ee45bd8afd2c6e25e7b80aac08140d53eeccb6d6695028b,7b93435fd7f69f498caa784fadef89767e1c8567449fa6fd8f9f910ef127597b,1415.16245488,4
14.41500991,8855f28dd3a56759e4603553928452959a3b1b7ad326c4c69a498373bacdf1de,1429.57746479,9,2215492,c0f339b962ddaf635d1a632c065686b48eebf6a59e15cd2e94ca6a8e5609b8d2,5413abec7c0575792ee45bd8afd2c6e25e7b80aac08140d53eeccb6d6695028b,ee20b6031f123f0c6b7c9e45d9795ba0317a69d81daf49f697c56904226d5edd,1415.16245488,7
14.41500991,8855f28dd3a56759e4603553928452959a3b1b7ad326c4c69a498373bacdf1de,1429.57746479,9,2215492,c0f339b962ddaf635d1a632c065686b48eebf6a59e15cd2e94ca6a8e5609b8d2,5413abec7c0575792ee45bd8afd2c6e25e7b80aac08140d53eeccb6d6695028b,ca3cddf34b9bd30c6621f534eb7bd3955ba03234627824bbd686cf2c5658d93b,1415.16245488,2
14.41500991,8855f28dd3a56759e4603553928452959a3b1b7ad326c4c69a498373bacdf1de,1429.57746479,9,2215492,c0f339b962ddaf635d1a632c065686b48eebf6a59e15cd2e94ca6a8e5609b8d2,5413abec7c0575792ee45bd8afd2c6e25e7b80aac08140d53eeccb6d6695028b,6f12b0d75ab7916c466984fd1277ee88f08e3cb221b3713bc4a1ecb50f83c95f,1415.16245488,3
14.41500991,8855f28dd3a56759e4603553928452959a3b1b7ad326c4c69a498373bacdf1de,1429.57746479,9,2215492,c0f339b962ddaf635d1a632c065686b48eebf6a59e15cd2e94ca6a8e5609b8d2,5413abec7c0575792ee45bd8afd2c6e25e7b80aac08140d53eeccb6d6695028b,33c336d8f13441e9dedc8eb70de31a8f53416ce777466fd7f1cddd17e4203a37,1415.16245488,1
14.41500991,62139137b35563027fffbbca4a1dc963b9d3427b8a3e815d4204273769d6228a,1429.57746479,5,2215492,c0f339b962ddaf635d1a632c065686b48eebf6a59e15cd2e94ca6a8e5609b8d2,5413abec7c0575792ee45bd8afd2c6e25e7b80aac08140d53eeccb6d6695028b,7b93435fd7f69f498caa784fadef89767e1c8567449fa6fd8f9f910ef127597b,1415.16245488,4
14.41500991,62139137b35563027fffbbca4a1dc963b9d3427b8a3e815d4204273769d6228a,1429.57746479,5,2215492,c0f339b962ddaf635d1a632c065686b48eebf6a59e15cd2e94ca6a8e5609b8d2,5413abec7c0575792ee45bd8afd2c6e25e7b80aac08140d53eeccb6d6695028b,ca3cddf34b9bd30c6621f534eb7bd3955ba03234627824bbd686cf2c5658d93b,1415.16245488,2
217502.65398987,9287632cd4a94cdae12eae156139d6d2af3b7a2aa08c46e1bd6537d8a478b444,442972.43816254,2,2215396,08dfa67eb59f56c35cd2a216e2e73d48894d7b6ee57f8d8c8728b0c8def59eb9,515d5e4b71a06a4dc9ab92a15d739260d0822c8980f67da5020f49c6969a0701,422319ea79c21b09902cd2564e542fa31f4ebfce0035ce7c96441049c71d0ee4,225469.78417267,1
